date_start,date_end,site_count,rows,seconds,label,cache_hit,cache_path,model,scenario
2051-12-30,2052-12-28,3,1095,9.55,2051-12-30:2052-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2051-12-30_2052-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2052-12-29,2053-12-28,3,1095,5.78,2052-12-29:2053-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2052-12-29_2053-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2053-12-29,2054-12-28,3,1095,5.19,2053-12-29:2054-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2053-12-29_2054-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2054-12-29,2055-12-28,3,1095,6.25,2054-12-29:2055-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2054-12-29_2055-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2055-12-29,2056-12-27,3,1095,6.27,2055-12-29:2056-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2055-12-29_2056-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2056-12-28,2057-12-27,3,1095,5.8,2056-12-28:2057-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2056-12-28_2057-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2057-12-28,2058-12-27,3,1095,4.48,2057-12-28:2058-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2057-12-28_2058-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2058-12-28,2059-12-27,3,1095,5.85,2058-12-28:2059-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2058-12-28_2059-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2059-12-28,2060-12-26,3,1095,4.95,2059-12-28:2060-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2059-12-28_2060-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2060-12-27,2061-12-26,3,1095,4.74,2060-12-27:2061-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2060-12-27_2061-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2061-12-27,2062-12-26,3,1095,5.49,2061-12-27:2062-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2061-12-27_2062-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2062-12-27,2063-12-26,3,1095,9.75,2062-12-27:2063-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2062-12-27_2063-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2063-12-27,2064-12-25,3,1095,7.16,2063-12-27:2064-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2063-12-27_2064-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2064-12-26,2065-12-25,3,1095,6.08,2064-12-26:2065-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2064-12-26_2065-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2065-12-26,2066-12-25,3,1095,19.68,2065-12-26:2066-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2065-12-26_2066-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2066-12-26,2067-12-25,3,1095,7.91,2066-12-26:2067-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2066-12-26_2067-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2067-12-26,2068-12-24,3,1095,5.14,2067-12-26:2068-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2067-12-26_2068-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2068-12-25,2069-12-24,3,1095,14.93,2068-12-25:2069-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2068-12-25_2069-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2069-12-25,2070-12-24,3,1095,4.77,2069-12-25:2070-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2069-12-25_2070-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2070-12-25,2070-12-31,3,21,2.05,2070-12-25:2070-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2070-12-25_2070-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
