date_start,date_end,site_count,rows,seconds,label,cache_hit,cache_path,model,scenario
1987-01-01,1987-12-31,3,1095,4.36,1987-01-01:1987-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1987-01-01_1987-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1988-01-01,1988-12-30,3,1095,4.02,1988-01-01:1988-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1988-01-01_1988-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1988-12-31,1989-12-30,3,1095,4.55,1988-12-31:1989-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1988-12-31_1989-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1989-12-31,1990-12-30,3,1095,5.31,1989-12-31:1990-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1989-12-31_1990-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1990-12-31,1991-12-30,3,1095,2.27,1990-12-31:1991-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1990-12-31_1991-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1991-12-31,1992-12-29,3,1095,4.5,1991-12-31:1992-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1991-12-31_1992-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1992-12-30,1993-12-29,3,1095,3.55,1992-12-30:1993-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1992-12-30_1993-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1993-12-30,1994-12-29,3,1095,3.31,1993-12-30:1994-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1993-12-30_1994-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1994-12-30,1995-12-29,3,1095,3.68,1994-12-30:1995-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1994-12-30_1995-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1995-12-30,1996-12-28,3,1095,4.0,1995-12-30:1996-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1995-12-30_1996-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
