date_start,date_end,site_count,rows,seconds,label,cache_hit,cache_path,model,scenario
2001-12-28,2002-12-27,10,3650,8.3,2001-12-28:2002-12-27 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2001-12-28_2002-12-27_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2002-12-28,2003-12-27,10,3650,7.04,2002-12-28:2003-12-27 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2002-12-28_2003-12-27_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2003-12-28,2004-12-26,10,3650,5.78,2003-12-28:2004-12-26 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2003-12-28_2004-12-26_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2004-12-27,2005-12-26,10,3650,6.67,2004-12-27:2005-12-26 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2004-12-27_2005-12-26_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2005-12-27,2006-12-26,10,3650,12.06,2005-12-27:2006-12-26 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2005-12-27_2006-12-26_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2006-12-27,2007-12-26,10,3650,6.52,2006-12-27:2007-12-26 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2006-12-27_2007-12-26_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2007-12-27,2008-12-25,10,3650,7.94,2007-12-27:2008-12-25 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2007-12-27_2008-12-25_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2008-12-26,2009-12-25,10,3650,7.05,2008-12-26:2009-12-25 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2008-12-26_2009-12-25_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2009-12-26,2010-12-25,10,3650,5.4,2009-12-26:2010-12-25 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2009-12-26_2010-12-25_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2010-12-26,2011-12-25,10,3650,7.52,2010-12-26:2011-12-25 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2010-12-26_2011-12-25_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2011-12-26,2012-12-24,10,3650,6.14,2011-12-26:2012-12-24 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2011-12-26_2012-12-24_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2012-12-25,2013-12-24,10,3650,7.76,2012-12-25:2013-12-24 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2012-12-25_2013-12-24_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2013-12-25,2014-12-24,10,3650,7.35,2013-12-25:2014-12-24 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2013-12-25_2014-12-24_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2014-12-25,2014-12-31,10,70,1.06,2014-12-25:2014-12-31 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2014-12-25_2014-12-31_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1985-01-01,1985-12-31,10,3650,5.92,1985-01-01:1985-12-31 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1985-01-01_1985-12-31_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1986-01-01,1986-12-31,10,3650,5.32,1986-01-01:1986-12-31 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1986-01-01_1986-12-31_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1987-01-01,1987-12-31,10,3650,7.15,1987-01-01:1987-12-31 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1987-01-01_1987-12-31_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1988-01-01,1988-12-30,10,3650,4.91,1988-01-01:1988-12-30 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1988-01-01_1988-12-30_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1988-12-31,1989-12-30,10,3650,7.13,1988-12-31:1989-12-30 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1988-12-31_1989-12-30_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1989-12-31,1990-12-30,10,3650,7.63,1989-12-31:1990-12-30 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1989-12-31_1990-12-30_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1990-12-31,1991-12-30,10,3650,3.07,1990-12-31:1991-12-30 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1990-12-31_1991-12-30_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1991-12-31,1992-12-29,10,3650,2.91,1991-12-31:1992-12-29 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1991-12-31_1992-12-29_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1992-12-30,1993-12-29,10,3650,3.78,1992-12-30:1993-12-29 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1992-12-30_1993-12-29_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1993-12-30,1994-12-29,10,3650,3.68,1993-12-30:1994-12-29 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1993-12-30_1994-12-29_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1994-12-30,1995-12-29,10,3650,3.13,1994-12-30:1995-12-29 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1994-12-30_1995-12-29_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1995-12-30,1996-12-28,10,3650,7.35,1995-12-30:1996-12-28 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1995-12-30_1996-12-28_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1996-12-29,1997-12-28,10,3650,2.96,1996-12-29:1997-12-28 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1996-12-29_1997-12-28_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1997-12-29,1998-12-28,10,3650,4.49,1997-12-29:1998-12-28 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1997-12-29_1998-12-28_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1998-12-29,1999-12-28,10,3650,1.78,1998-12-29:1999-12-28 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1998-12-29_1999-12-28_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
1999-12-29,2000-12-27,10,3650,6.12,1999-12-29:2000-12-27 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1999-12-29_2000-12-27_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2000-12-28,2001-12-27,10,3650,6.34,2000-12-28:2001-12-27 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2000-12-28_2001-12-27_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2001-12-28,2002-12-27,10,3650,5.62,2001-12-28:2002-12-27 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2001-12-28_2002-12-27_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2002-12-28,2003-12-27,10,3650,5.79,2002-12-28:2003-12-27 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2002-12-28_2003-12-27_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2003-12-28,2004-12-26,10,3650,4.75,2003-12-28:2004-12-26 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2003-12-28_2004-12-26_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2004-12-27,2005-12-26,10,3650,5.11,2004-12-27:2005-12-26 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2004-12-27_2005-12-26_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2005-12-27,2006-12-26,10,3650,5.17,2005-12-27:2006-12-26 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2005-12-27_2006-12-26_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2006-12-27,2007-12-26,10,3650,7.26,2006-12-27:2007-12-26 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2006-12-27_2007-12-26_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2007-12-27,2008-12-25,10,3650,7.53,2007-12-27:2008-12-25 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2007-12-27_2008-12-25_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2008-12-26,2009-12-25,10,3650,6.48,2008-12-26:2009-12-25 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2008-12-26_2009-12-25_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2009-12-26,2010-12-25,10,3650,7.04,2009-12-26:2010-12-25 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2009-12-26_2010-12-25_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2010-12-26,2011-12-25,10,3650,5.91,2010-12-26:2011-12-25 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2010-12-26_2011-12-25_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2011-12-26,2012-12-24,10,3650,6.8,2011-12-26:2012-12-24 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2011-12-26_2012-12-24_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2012-12-25,2013-12-24,10,3650,6.83,2012-12-25:2013-12-24 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2012-12-25_2013-12-24_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2013-12-25,2014-12-24,10,3650,4.73,2013-12-25:2014-12-24 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2013-12-25_2014-12-24_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
2014-12-25,2014-12-31,10,70,2.18,2014-12-25:2014-12-31 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/2014-12-25_2014-12-31_sites10_19b8409a20c2.parquet,MRI-ESM2-0,historical
